GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,FMLE,Female,,17.2 [14.5-19.9],17.20000,14.50000,19.90000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,BTSX,Both sexes,,19.9 [16.7-23.0],19.90000,16.70000,23.00000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,MLE,Male,,21.9 [18.1-25.6],21.90000,18.10000,25.60000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,FMLE,Female,,16.7 [13.7-19.7],16.70000,13.70000,19.70000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,BTSX,Both sexes,,19.2 [15.9-22.6],19.20000,15.90000,22.60000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,MLE,Male,,21.3 [17.4-25.2],21.30000,17.40000,25.20000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,FMLE,Female,,16.4 [13.4-19.3],16.40000,13.40000,19.30000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,BTSX,Both sexes,,18.8 [15.4-22.2],18.80000,15.40000,22.20000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2025,2025,,EUR,Europe,,DEU,2025,2025,Germany,,MLE,Male,,19.4 [15.5-23.4],19.40000,15.50000,23.40000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2025,2025,,EUR,Europe,,DEU,2025,2025,Germany,,FMLE,Female,,15.0 [12.3-17.7],15.00000,12.30000,17.70000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2025,2025,,EUR,Europe,,DEU,2025,2025,Germany,,BTSX,Both sexes,,17.2 [13.8-20.5],17.20000,13.80000,20.50000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2030,2030,,EUR,Europe,,DEU,2030,2030,Germany,,MLE,Male,,16.7 [13.7-19.8],16.70000,13.70000,19.80000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2030,2030,,EUR,Europe,,DEU,2030,2030,Germany,,FMLE,Female,,13.2 [10.3-16.0],13.20000,10.30000,16.00000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_tob_curr,Estimate of current tobacco use prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5584,PUBLISHED,Published,,2030,2030,,EUR,Europe,,DEU,2030,2030,Germany,,BTSX,Both sexes,,14.9 [12.0-17.9],14.90000,12.00000,17.90000,,,Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates. The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2000,2000,,EUR,Europe,,DEU,2000,2000,Germany,,MLE,Male,,36.0 [29.5-42.6],36.00000,29.50000,42.60000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2000,2000,,EUR,Europe,,DEU,2000,2000,Germany,,FMLE,Female,,26.8 [21.7-31.8],26.80000,21.70000,31.80000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2000,2000,,EUR,Europe,,DEU,2000,2000,Germany,,BTSX,Both sexes,,31.2 [25.4-37.0],31.20000,25.40000,37.00000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2005,2005,,EUR,Europe,,DEU,2005,2005,Germany,,MLE,Male,,30.8 [25.2-36.3],30.80000,25.20000,36.30000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2005,2005,,EUR,Europe,,DEU,2005,2005,Germany,,FMLE,Female,,23.4 [19.4-27.4],23.40000,19.40000,27.40000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2005,2005,,EUR,Europe,,DEU,2005,2005,Germany,,BTSX,Both sexes,,27.0 [22.2-31.7],27.00000,22.20000,31.70000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,MLE,Male,,26.4 [22.2-30.6],26.40000,22.20000,30.60000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,FMLE,Female,,20.7 [17.6-23.8],20.70000,17.60000,23.80000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,BTSX,Both sexes,,23.5 [19.8-27.1],23.50000,19.80000,27.10000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,MLE,Male,,28.9 [23.7-34.2],28.90000,23.70000,34.20000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,FMLE,Female,,22.3 [18.3-26.3],22.30000,18.30000,26.30000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,BTSX,Both sexes,,25.5 [20.9-30.1],25.50000,20.90000,30.10000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2015,2015,,EUR,Europe,,DEU,2015,2015,Germany,,MLE,Male,,23.0 [19.2-26.8],23.00000,19.20000,26.80000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2015,2015,,EUR,Europe,,DEU,2015,2015,Germany,,FMLE,Female,,18.1 [14.9-21.2],18.10000,14.90000,21.20000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2015,2015,,EUR,Europe,,DEU,2015,2015,Germany,,BTSX,Both sexes,,20.5 [17.0-24.0],20.50000,17.00000,24.00000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,MLE,Male,,19.9 [16.3-23.5],19.90000,16.30000,23.50000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,FMLE,Female,,15.9 [13.4-18.5],15.90000,13.40000,18.50000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,BTSX,Both sexes,,17.9 [14.8-21.0],17.90000,14.80000,21.00000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,MLE,Male,,19.5 [15.9-23.1],19.50000,15.90000,23.10000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,FMLE,Female,,15.5 [12.5-18.5],15.50000,12.50000,18.50000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,BTSX,Both sexes,,17.4 [14.1-20.8],17.40000,14.10000,20.80000,,,
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,MLE,Male,,18.8 [14.8-22.7],18.80000,14.80000,22.70000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,FMLE,Female,,15.1 [12.3-17.9],15.10000,12.30000,17.90000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,BTSX,Both sexes,,16.9 [13.5-20.2],16.90000,13.50000,20.20000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2025,2025,,EUR,Europe,,DEU,2025,2025,Germany,,MLE,Male,,17.2 [13.5-21.0],17.20000,13.50000,21.00000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2025,2025,,EUR,Europe,,DEU,2025,2025,Germany,,FMLE,Female,,13.9 [11.1-16.7],13.90000,11.10000,16.70000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2025,2025,,EUR,Europe,,DEU,2025,2025,Germany,,BTSX,Both sexes,,15.5 [12.3-18.8],15.50000,12.30000,18.80000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2030,2030,,EUR,Europe,,DEU,2030,2030,Germany,,MLE,Male,,14.9 [11.5-18.3],14.90000,11.50000,18.30000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2030,2030,,EUR,Europe,,DEU,2030,2030,Germany,,FMLE,Female,,12.2 [9.8-14.5],12.20000,9.80000,14.50000,,,The most recent survey was conducted in 2021. This is a projection.
M_Est_cig_curr,Estimate of current cigarette smoking prevalence (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5586,PUBLISHED,Published,,2030,2030,,EUR,Europe,,DEU,2030,2030,Germany,,BTSX,Both sexes,,13.5 [10.6-16.4],13.50000,10.60000,16.40000,,,The most recent survey was conducted in 2021. This is a projection.
Adult_svy_age_range,Age range of most recent survey of adults,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2725,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,,,,18-64,,,,,,
Adult_survey_title,Title of most recent survey of adults,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4569,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,,,,Epidemiologischer Suchtsurvey (ESA),,,,,,
Adult_svy_national,Representativeness of most recent survey of adults,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/345,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,,,,National,,,,,,
Adult_curr_tob_smoking,Prevalence of current tobacco smoking among adults (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/358,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,MLE,Male,,25.7,25.70000,,,,,
Adult_curr_tob_smoking,Prevalence of current tobacco smoking among adults (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/358,PUBLISHED,Published,,2021,2021,,EUR,Europe,,DEU,2021,2021,Germany,,FMLE,Female,,19.6,19.60000,,,,,
